# Helios moisture-pickup test  started=20260612_184523
# sample_id=sample  specimen=3.0g  treatment=Frame C  species=800 GGD  ppm=
# target_rh=80.0%  wet=60min  dry=30min  dry_to_rh=35.0%  settle_every=300s
elapsed_s,phase,weight_g,delta_g,pct_of_dry,chamber_rh,chamber_f,puck_f,column_rh,pressure_pa
3800.5,WET,0.424,0.424,14.1,79.7,86.0,232.2,98.2,-0.43
3801.5,WET,0.424,0.424,14.1,79.7,85.9,231.8,98.2,-0.55
3802.5,WET,0.424,0.424,14.1,79.7,85.9,231.8,98.2,-0.7
3803.5,WET,0.429,0.429,14.3,79.7,85.9,232.7,98.2,-0.92
3804.5,WET,0.430,0.430,14.3,79.7,85.9,232.2,98.1,-0.62
3805.7,WET,0.430,0.430,14.3,79.6,85.9,232.2,98.2,-0.67
3806.7,WET,0.430,0.430,14.3,79.6,85.9,233.2,98.1,-0.63
3807.7,WET,0.430,0.430,14.3,79.6,86.0,233.6,98.1,-0.6
3808.7,WET,0.424,0.424,14.1,79.6,85.9,233.6,98.3,-0.58
3809.7,WET,0.431,0.431,14.4,79.7,86.0,232.7,98.6,-0.83
3810.7,WET,0.454,0.454,15.1,79.9,86.0,231.8,99.4,-0.63
3811.7,WET,0.454,0.454,15.1,80.3,86.0,231.8,99.8,-0.57
3812.7,WET,0.454,0.454,15.1,80.3,86.0,231.8,99.8,-0.57
3813.7,WET,0.454,0.454,15.1,80.6,86.0,231.8,99.5,-0.83
3814.7,WET,0.454,0.454,15.1,80.8,86.0,231.3,99.3,-0.52
3815.7,WET,0.447,0.447,14.9,80.8,85.9,230.9,99.5,-0.67
3816.7,WET,0.447,0.447,14.9,81.0,86.0,230.4,99.6,-0.55
3817.7,WET,0.436,0.436,14.5,81.2,86.0,230.4,99.7,-0.55
3818.7,WET,0.436,0.436,14.5,81.3,86.0,230.9,99.8,-0.5
3819.7,WET,0.436,0.436,14.5,81.3,86.0,230.4,100.0,-0.6
3820.7,WET,0.430,0.430,14.3,81.3,86.0,230.9,100.0,-0.57
3821.7,WET,0.431,0.431,14.4,81.4,86.0,230.9,100.0,-0.72
3822.7,WET,0.431,0.431,14.4,81.4,86.0,230.9,100.0,-0.78
3823.7,WET,0.431,0.431,14.4,81.4,86.0,230.4,100.0,-0.7
3824.7,WET,0.442,0.442,14.7,81.4,86.0,230.4,100.0,-0.72
3825.7,WET,0.442,0.442,14.7,81.4,86.0,231.3,100.0,-0.72
3826.7,WET,0.446,0.446,14.9,81.4,86.0,231.3,100.0,-0.75
3827.7,WET,0.443,0.443,14.8,81.4,86.0,231.8,100.0,-0.78
3828.7,WET,0.431,0.431,14.4,81.4,86.0,231.3,100.0,-0.67
3829.7,WET,0.431,0.431,14.4,81.5,86.0,231.8,100.0,-0.63
3830.7,WET,0.439,0.439,14.6,81.5,86.0,231.3,100.0,-0.75
3831.7,WET,0.436,0.436,14.5,81.5,86.1,231.8,100.0,-0.83
3832.8,SETTLE-WET-END,0.430,0.430,14.3,81.6,86.0,232.2,100.0,-0.67
3833.8,SETTLE-WET-END,0.430,0.430,14.3,81.6,86.0,233.2,100.0,-0.2
3834.8,SETTLE-WET-END,0.430,0.430,14.3,81.7,86.1,232.2,100.0,-0.15
3835.8,SETTLE-WET-END,0.441,0.441,14.7,81.7,86.1,232.7,100.0,-0.1
3836.8,SETTLE-WET-END,0.457,0.457,15.2,81.6,86.0,232.2,100.0,-0.08
3837.8,SETTLE-WET-END,0.457,0.457,15.2,81.6,86.0,232.7,100.0,-0.07
3838.8,SETTLE-WET-END,0.457,0.457,15.2,81.6,86.0,233.2,100.0,-0.08
3839.8,SETTLE-WET-END,0.457,0.457,15.2,81.6,86.0,233.2,100.0,-0.07
3840.8,SETTLE-WET-END,0.457,0.457,15.2,81.5,86.0,232.7,100.0,-0.07
3841.8,SETTLE-WET-END,0.457,0.457,15.2,81.5,86.0,232.7,99.9,-0.08
3842.8,SETTLE-WET-END,0.457,0.457,15.2,81.5,86.0,233.2,99.7,-0.07
3843.8,SETTLE-WET-END,0.457,0.457,15.2,81.5,86.0,233.2,99.6,-0.07
3844.8,SETTLE-WET-END,0.457,0.457,15.2,81.4,86.0,232.7,99.4,-0.08
3845.8,SETTLE-WET-END,0.457,0.457,15.2,81.4,86.0,232.2,99.3,-0.08
3846.8,SETTLE-WET-END,0.457,0.457,15.2,81.4,86.0,232.7,99.1,-0.07
3847.8,SETTLE-WET-END,0.457,0.457,15.2,81.4,86.0,232.7,99.0,-0.08
3848.8,SETTLE-WET-END,0.457,0.457,15.2,81.4,86.0,232.2,98.8,-0.08
3849.8,SETTLE-WET-END,0.457,0.457,15.2,81.4,86.0,232.2,98.7,-0.08
3850.8,SETTLE-WET-END,0.457,0.457,15.2,81.4,86.0,232.2,98.6,-0.08
3851.8,SETTLE-WET-END,0.457,0.457,15.2,81.4,86.0,232.2,98.5,-0.08
3852.8,SETTLE-WET-END,0.457,0.457,15.2,81.4,86.0,231.8,98.3,-0.07
3853.8,SETTLE-WET-END,0.457,0.457,15.2,81.5,86.0,231.3,98.2,-0.08
3854.8,SETTLE-WET-END,0.457,0.457,15.2,81.5,86.0,231.8,98.2,-0.08
3855.8,SETTLE-WET-END,0.457,0.457,15.2,81.5,86.0,231.8,98.1,-0.08
3856.8,SETTLE-WET-END,0.457,0.457,15.2,81.6,86.0,231.3,98.0,-0.08
3857.8,SETTLE-WET-END,0.457,0.457,15.2,81.7,86.0,230.9,98.0,-0.08
3858.8,SETTLE-WET-END,0.457,0.457,15.2,81.7,86.0,231.8,97.9,-0.08
3859.8,SETTLE-WET-END,0.457,0.457,15.2,81.8,86.0,231.3,97.8,-0.08
3860.8,SETTLE-WET-END,0.457,0.457,15.2,81.9,86.0,230.9,97.8,-0.08
3861.8,SETTLE-WET-END,0.457,0.457,15.2,81.9,86.0,230.4,97.8,-0.07
# STABLE WET-END  t=3863s  weight=0.457  delta=0.457  pct=15.2
3862.9,DRY,0.457,0.457,15.2,81.9,86.0,230.9,98.0,-0.08
3863.9,DRY,0.457,0.457,15.2,81.9,86.0,229.1,98.0,-0.28
3864.9,DRY,0.457,0.457,15.2,81.9,86.1,230.4,98.3,-0.4
3866.0,DRY,0.458,0.458,15.3,81.6,86.1,229.6,98.6,-0.33
3867.0,DRY,0.448,0.448,14.9,81.6,86.1,230.0,98.2,-0.53
3868.0,DRY,0.458,0.458,15.3,81.3,86.0,230.0,97.1,-0.33
3869.1,DRY,0.457,0.457,15.2,80.9,86.1,230.0,95.8,-0.4
3870.1,DRY,0.447,0.447,14.9,80.2,86.0,229.6,95.0,-0.22
3871.1,DRY,0.444,0.444,14.8,79.4,86.0,229.1,93.8,-0.37
3872.2,DRY,0.444,0.444,14.8,78.5,86.0,228.7,93.8,-0.37
3873.2,DRY,0.444,0.444,14.8,78.5,86.0,228.7,92.6,-0.72
3874.2,DRY,0.444,0.444,14.8,77.5,85.9,228.7,91.5,-0.02
3875.3,DRY,0.444,0.444,14.8,76.5,85.9,229.1,90.0,-0.55
3876.3,DRY,0.444,0.444,14.8,75.7,85.9,228.7,88.9,-0.42
3877.3,DRY,0.444,0.444,14.8,74.8,85.9,227.8,87.8,-0.23
3878.4,DRY,0.445,0.445,14.8,73.9,85.9,227.8,86.9,-0.4
3879.4,DRY,0.445,0.445,14.8,73.2,85.9,227.3,85.9,-0.33
3880.4,DRY,0.445,0.445,14.8,72.3,85.8,227.8,85.2,-0.35
3881.4,DRY,0.445,0.445,14.8,71.6,85.8,227.8,84.4,-0.52
3882.5,DRY,0.445,0.445,14.8,70.9,85.8,226.4,83.5,-0.22
3883.5,DRY,0.445,0.445,14.8,70.3,85.8,226.4,82.8,-0.33
3884.5,DRY,0.445,0.445,14.8,69.7,85.8,226.8,82.2,-0.48
3885.6,DRY,0.446,0.446,14.9,69.2,85.8,226.4,81.5,-0.45
3886.6,DRY,0.441,0.441,14.7,68.5,85.8,226.4,80.8,-0.4
3887.6,DRY,0.450,0.450,15.0,67.8,85.8,225.9,80.5,-0.42
3888.7,DRY,0.450,0.450,15.0,67.2,85.8,225.9,79.6,-0.43
3889.7,DRY,0.450,0.450,15.0,66.7,85.7,225.5,79.0,-0.28
3890.7,DRY,0.464,0.464,15.5,66.1,85.7,225.9,78.4,-0.38
3891.8,DRY,0.464,0.464,15.5,65.6,85.7,225.1,78.1,-0.47
3892.8,DRY,0.464,0.464,15.5,65.0,85.7,224.6,77.8,-0.5
3893.8,DRY,0.464,0.464,15.5,64.4,85.7,225.1,77.2,-0.52
3894.9,DRY,0.464,0.464,15.5,64.0,85.7,224.6,76.9,-0.52
3895.9,DRY,0.464,0.464,15.5,64.0,85.7,225.1,76.9,-0.6
3896.9,DRY,0.464,0.464,15.5,63.7,85.6,225.1,76.1,-0.45
3898.0,DRY,0.464,0.464,15.5,63.2,85.6,224.2,75.5,-0.38
3899.0,DRY,0.464,0.464,15.5,62.7,85.6,224.6,75.3,-0.5
3900.0,DRY,0.464,0.464,15.5,62.2,85.6,223.7,74.7,-0.4
3901.1,DRY,0.462,0.462,15.4,61.8,85.6,223.2,74.1,-0.55
3902.1,DRY,0.469,0.469,15.6,61.5,85.6,223.7,73.6,-0.35
3903.1,DRY,0.469,0.469,15.6,61.0,85.6,223.2,73.2,-0.38
3904.2,DRY,0.469,0.469,15.6,60.6,85.5,223.2,72.6,-0.47
3905.2,DRY,0.462,0.462,15.4,60.2,85.5,222.8,72.2,-0.12
3906.2,DRY,0.474,0.474,15.8,59.8,85.5,222.8,71.8,-0.22
3907.2,DRY,0.469,0.469,15.6,59.4,85.5,222.8,71.3,-0.58
3908.3,DRY,0.469,0.469,15.6,59.1,85.5,221.9,71.1,-0.5
3909.3,DRY,0.468,0.468,15.6,58.7,85.5,221.9,71.0,-0.33
3910.3,DRY,0.474,0.474,15.8,58.4,85.5,221.9,70.5,-0.5
3911.4,DRY,0.469,0.469,15.6,58.0,85.5,221.9,70.2,-0.07
3912.4,DRY,0.467,0.467,15.6,57.6,85.4,221.4,69.5,-0.47
3913.4,DRY,0.467,0.467,15.6,57.3,85.4,221.4,69.1,-0.47
3914.5,DRY,0.467,0.467,15.6,57.0,85.4,221.4,68.8,-0.25
3915.5,DRY,0.464,0.464,15.5,56.7,85.4,221.0,68.3,-0.43
3916.5,DRY,0.464,0.464,15.5,56.3,85.4,221.0,68.2,-0.4
3917.6,DRY,0.468,0.468,15.6,56.0,85.4,220.1,67.8,-0.32
3918.6,DRY,0.468,0.468,15.6,55.6,85.4,220.6,67.8,-0.32
3919.6,DRY,0.473,0.473,15.8,55.6,85.4,220.6,67.1,-0.3
3920.7,DRY,0.473,0.473,15.8,55.3,85.3,220.6,66.8,-0.45
3921.7,DRY,0.473,0.473,15.8,55.0,85.4,220.1,66.4,-0.45
3922.7,DRY,0.473,0.473,15.8,54.7,85.3,219.7,66.2,-0.45
3923.8,DRY,0.473,0.473,15.8,54.5,85.3,219.7,66.1,-0.13
3924.8,DRY,0.473,0.473,15.8,54.2,85.3,219.2,65.8,-0.3
3925.8,DRY,0.458,0.458,15.3,53.9,85.3,219.2,65.6,-0.38
3926.9,DRY,0.458,0.458,15.3,53.6,85.3,218.3,65.0,-0.3
3927.9,DRY,0.464,0.464,15.5,53.3,85.2,218.8,64.6,-0.38
3928.9,DRY,0.464,0.464,15.5,53.1,85.3,218.8,64.2,-0.38
3930.0,DRY,0.464,0.464,15.5,52.7,85.2,218.8,64.1,-0.62
3931.0,DRY,0.464,0.464,15.5,52.4,85.2,218.8,63.9,-0.18
3932.0,DRY,0.464,0.464,15.5,52.2,85.2,218.3,63.6,-0.4
3933.1,DRY,0.464,0.464,15.5,51.9,85.2,218.3,63.4,-0.53
3934.1,DRY,0.464,0.464,15.5,51.7,85.2,218.3,63.1,-0.47
3935.1,DRY,0.468,0.468,15.6,51.4,85.2,217.8,62.9,-0.33
3936.1,DRY,0.464,0.464,15.5,51.1,85.2,217.8,62.7,-0.28
3937.2,DRY,0.464,0.464,15.5,50.9,85.2,217.4,62.6,-0.42
3938.2,DRY,0.464,0.464,15.5,50.8,85.2,217.8,62.3,-0.2
3939.2,DRY,0.459,0.459,15.3,50.6,85.1,216.9,61.8,-0.35
3940.3,DRY,0.459,0.459,15.3,50.3,85.1,216.5,61.3,-0.33
3941.3,DRY,0.459,0.459,15.3,50.0,85.1,216.9,61.3,-0.33
3942.3,DRY,0.459,0.459,15.3,50.0,85.1,216.5,61.1,-0.28
3943.4,DRY,0.459,0.459,15.3,49.7,85.1,216.5,60.8,-0.22
3944.4,DRY,0.459,0.459,15.3,49.5,85.1,216.1,60.4,-0.08
3945.4,DRY,0.459,0.459,15.3,49.2,85.1,215.6,60.3,-0.38
3946.5,DRY,0.459,0.459,15.3,49.1,85.0,216.1,60.0,-0.42
3947.5,DRY,0.459,0.459,15.3,48.8,85.0,215.6,59.8,-0.42
3948.5,DRY,0.459,0.459,15.3,48.6,85.0,215.2,59.6,-0.2
3949.6,DRY,0.459,0.459,15.3,48.4,85.0,215.6,59.3,-0.62
3950.6,DRY,0.459,0.459,15.3,48.2,85.0,215.6,59.0,-0.45
3951.6,DRY,0.459,0.459,15.3,48.1,85.0,214.7,58.8,-0.43
3952.6,DRY,0.459,0.459,15.3,47.9,85.0,214.7,58.6,-0.28
3953.7,DRY,0.457,0.457,15.2,47.7,84.9,214.7,58.6,-0.53
3954.7,DRY,0.457,0.457,15.2,47.5,85.0,214.2,58.3,-0.38
3955.7,DRY,0.457,0.457,15.2,47.3,84.9,213.8,58.0,-0.25
3956.8,DRY,0.457,0.457,15.2,47.1,84.9,213.8,57.8,-0.37
3957.8,DRY,0.457,0.457,15.2,46.9,84.9,213.8,57.4,-0.33
3958.8,DRY,0.457,0.457,15.2,46.7,84.9,213.8,57.0,-0.32
3959.9,DRY,0.457,0.457,15.2,46.4,84.9,213.8,56.9,-0.35
3960.9,DRY,0.457,0.457,15.2,46.1,84.9,213.8,56.9,-0.42
3961.9,DRY,0.457,0.457,15.2,46.0,84.8,212.9,56.5,-0.22
3963.0,DRY,0.457,0.457,15.2,45.7,84.9,213.8,56.4,-0.25
3964.0,DRY,0.457,0.457,15.2,45.5,84.9,212.9,56.2,-0.43
3965.0,DRY,0.457,0.457,15.2,45.4,84.8,212.9,56.2,-0.43
3966.1,DRY,0.459,0.459,15.3,45.4,84.8,212.9,55.9,-0.5
3967.1,DRY,0.459,0.459,15.3,45.3,84.8,212.4,55.9,-0.02
3968.1,DRY,0.459,0.459,15.3,45.1,84.8,212.4,55.5,-0.4
3969.2,DRY,0.459,0.459,15.3,44.8,84.9,212.9,55.3,-0.2
3970.2,DRY,0.459,0.459,15.3,44.6,84.8,212.0,55.0,-0.65
3971.2,DRY,0.453,0.453,15.1,44.5,84.8,212.4,54.9,-0.18
3972.2,DRY,0.449,0.449,15.0,44.4,84.8,211.6,54.6,-0.42
3973.3,DRY,0.449,0.449,15.0,44.2,84.7,211.6,54.5,-0.42
3974.3,DRY,0.449,0.449,15.0,44.0,84.7,211.6,54.3,-0.25
3975.3,DRY,0.449,0.449,15.0,43.9,84.8,211.1,54.1,-0.32
3976.4,DRY,0.454,0.454,15.1,43.7,84.7,210.7,53.8,-0.32
3977.4,DRY,0.454,0.454,15.1,43.6,84.7,210.7,53.8,-0.38
3978.4,DRY,0.454,0.454,15.1,43.4,84.7,210.2,53.6,-0.38
3979.5,DRY,0.454,0.454,15.1,43.3,84.7,210.2,53.5,-0.43
3980.5,DRY,0.454,0.454,15.1,43.1,84.7,210.2,53.4,-0.18
3981.5,DRY,0.454,0.454,15.1,42.9,84.7,209.8,53.1,-0.52
3982.6,DRY,0.454,0.454,15.1,42.8,84.7,210.7,52.9,-0.52
3983.6,DRY,0.442,0.442,14.7,42.6,84.6,209.3,52.7,-0.47
3984.6,DRY,0.442,0.442,14.7,42.4,84.6,210.2,52.7,-0.3
3985.7,DRY,0.442,0.442,14.7,42.3,84.7,209.3,52.4,-0.32
3986.7,DRY,0.442,0.442,14.7,42.1,84.6,208.8,52.2,-0.53
3987.7,DRY,0.442,0.442,14.7,42.0,84.6,208.8,52.2,-0.53
3988.8,DRY,0.446,0.446,14.9,42.0,84.6,208.8,52.1,-0.52
3989.8,DRY,0.447,0.447,14.9,41.8,84.6,208.8,52.0,-0.57
3990.8,DRY,0.447,0.447,14.9,41.6,84.6,208.8,51.8,-0.35
3991.9,DRY,0.447,0.447,14.9,41.5,84.6,208.4,51.5,-0.58
3992.9,DRY,0.436,0.436,14.5,41.4,84.6,207.9,51.3,-0.52
3993.9,DRY,0.436,0.436,14.5,41.3,84.6,207.9,51.0,-0.25
3995.0,DRY,0.436,0.436,14.5,41.2,84.6,208.8,51.0,-0.57
3996.0,DRY,0.433,0.433,14.4,41.1,84.5,207.9,50.9,-0.32
3997.0,DRY,0.433,0.433,14.4,40.9,84.5,207.5,50.9,-0.62
3998.1,DRY,0.433,0.433,14.4,40.8,84.5,207.9,50.6,-0.38
3999.1,DRY,0.433,0.433,14.4,40.7,84.5,207.1,50.4,-0.52
4000.1,DRY,0.433,0.433,14.4,40.5,84.5,207.5,50.3,-0.3
4001.1,DRY,0.433,0.433,14.4,40.4,84.5,207.1,50.1,-0.33
4002.2,DRY,0.433,0.433,14.4,40.3,84.5,206.6,49.9,-0.55
4003.2,DRY,0.433,0.433,14.4,40.2,84.5,207.5,49.9,-0.55
4004.2,DRY,0.433,0.433,14.4,40.0,84.5,206.6,49.7,-0.4
4005.3,DRY,0.420,0.420,14.0,39.9,84.5,206.2,49.5,-0.42
4006.3,DRY,0.420,0.420,14.0,39.8,84.4,206.2,49.1,-0.45
4007.3,DRY,0.420,0.420,14.0,39.7,84.5,206.2,49.3,-0.52
4008.4,DRY,0.420,0.420,14.0,39.5,84.4,205.7,49.2,-0.5
4009.4,DRY,0.417,0.417,13.9,39.4,84.4,205.2,49.2,-0.32
4010.4,DRY,0.417,0.417,13.9,39.4,84.4,205.2,49.1,-0.35
4011.5,DRY,0.417,0.417,13.9,39.2,84.4,205.2,49.1,-0.35
4012.5,DRY,0.417,0.417,13.9,39.2,84.4,205.2,49.1,-0.42
4013.5,DRY,0.417,0.417,13.9,39.1,84.4,205.2,48.7,-0.42
4014.6,DRY,0.417,0.417,13.9,39.0,84.4,204.3,48.6,-0.63
4015.6,DRY,0.417,0.417,13.9,38.9,84.4,204.8,48.5,-0.37
